"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"25003_538_1","25_145_20180723","145_538701_20171231","玉橋",,,,,,,"25"
"25003_538_1","25_143_20180723","143_538101_20171231","玉橋",,,,,,,"25"
"25003_539_1","25_143_20180723","143_539101_20171231","岡山ろうさい病院",,,,,,,"25"
"25003_539_1","25_145_20180723","145_539701_20171231","岡山ろうさい病院",,,,,,,"25"
"25004_250591_1","25_145_20180723","145_250591101_20171231","岡山駅",,,,,,,"25"
"25004_250591_1","25_143_20180723","143_250591101_20171231","岡山駅",,,,,,,"25"
"25004_250592_1","25_143_20180723","143_292012749_20171231","岡山南支援学校",,,,,,,"25"
"25004_250592_1","25_145_20180723","145_292012749_20171231","岡山南支援学校",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601101_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601105_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601102_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601102_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601101_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601110_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601110_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601401_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601106_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601107_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601107_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601405_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601403_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601407_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601409_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601105_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601109_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601103_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601103_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601108_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601104_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601108_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601106_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_143_20180723","143_250601104_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601402_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601404_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601408_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_144_20180723","144_250601406_20171231","岡山駅",,,,,,,"25"
"25004_250601_1","25_145_20180723","145_250601109_20171231","岡山駅",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602405_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602110_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602403_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602101_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602101_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602108_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602108_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602110_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602102_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602102_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602105_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602105_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602109_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602109_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602408_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602409_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602401_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602402_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602404_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602103_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602103_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602407_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602106_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602104_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_143_20180723","143_250602104_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_145_20180723","145_250602106_20171231","玉野市役所前",,,,,,,"25"
"25004_250602_1","25_144_20180723","144_250602406_20171231","玉野市役所前",,,,,,,"25"
"25004_250605_1","25_143_20180723","143_292012748_20171231","旭橋通り",,,,,,,"25"
"25004_250605_1","25_145_20180723","145_292012747_20171231","旭橋通り",,,,,,,"25"
"25004_250605_1","25_143_20180723","143_292012747_20171231","旭橋通り",,,,,,,"25"
"25004_250605_1","25_144_20180723","144_292012750_20171231","旭橋通り",,,,,,,"25"
"25004_250605_1","25_145_20180723","145_292012748_20171231","旭橋通り",,,,,,,"25"
"25004_250606_1","25_145_20180723","145_292012746_20171231","岡山駅",,,,,,,"25"
"25004_250606_1","25_143_20180723","143_292012746_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_143_20180723","143_250611101_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_145_20180723","145_250611104_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_145_20180723","145_250611101_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_145_20180723","145_250611105_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_144_20180723","144_250611401_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_143_20180723","143_250611105_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_144_20180723","144_250611403_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_144_20180723","144_250611402_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_143_20180723","143_250611104_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_144_20180723","144_250611404_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_145_20180723","145_250611103_20171231","岡山駅",,,,,,,"25"
"25004_250611_1","25_143_20180723","143_250611103_20171231","岡山駅",,,,,,,"25"
"25004_250612_1","25_145_20180723","145_250612101_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_145_20180723","145_250612103_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_144_20180723","144_250612401_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_143_20180723","143_250612101_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_143_20180723","143_250612102_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_145_20180723","145_250612102_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_143_20180723","143_250612103_20171231","渋川三丁目",,,,,,,"25"
"25004_250612_1","25_144_20180723","144_250612402_20171231","渋川三丁目",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621101_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621407_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621107_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621108_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621105_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621106_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621105_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621112_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621112_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621103_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621108_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621103_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621408_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621409_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621107_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621406_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621109_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621404_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621109_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621401_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621104_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621104_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621403_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621410_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621106_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621412_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621110_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621111_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621111_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621110_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621405_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621102_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621402_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621101_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621102_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_144_20180723","144_250621411_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_143_20180723","143_250621113_20171231","岡山駅",,,,,,,"25"
"25004_250621_1","25_145_20180723","145_250621113_20171231","岡山駅",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622108_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622405_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_292012744_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622408_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622111_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622106_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622110_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622412_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622105_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622108_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622403_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622105_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622411_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622109_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622404_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622113_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622109_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622112_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622410_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622113_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622107_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622401_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622406_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622106_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622407_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622111_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622103_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622112_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622409_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622104_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622103_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_144_20180723","144_250622402_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622102_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622104_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_143_20180723","143_250622101_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622102_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622101_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622107_20171231","渋川三丁目",,,,,,,"25"
"25004_250622_1","25_145_20180723","145_250622110_20171231","渋川三丁目",,,,,,,"25"
"25004_250862_1","25_145_20180723","145_250862101_20171231","西高崎",,,,,,,"25"
"25004_250862_1","25_143_20180723","143_250862101_20171231","西高崎",,,,,,,"25"
"21001_211012_1","21_140_20180723","140_211012101_20180401","倉敷駅",,,,,,,"21"
"21001_211012_1","21_142_20180723","142_211012201_20180401","倉敷駅",,,,,,,"21"
"21001_211012_1","21_141_20180723","141_211012201_20180401","倉敷駅",,,,,,,"21"
"21001_212011_1","21_140_20180723","140_212011102_20180401","岡山駅",,,,,,,"21"
"21001_212011_1","21_140_20180723","140_212011101_20180401","岡山駅",,,,,,,"21"
"21001_212011_1","21_141_20180723","141_212011201_20180401","岡山駅",,,,,,,"21"
"21001_212011_1","21_142_20180723","142_212011201_20180401","岡山駅",,,,,,,"21"
"21001_212012_1","21_140_20180723","140_212012101_20180401","倉敷駅",,,,,,,"21"
"25005_250711_1","25_144_20180723","144_250711403_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_143_20180723","143_250711103_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_144_20180723","144_250711401_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_143_20180723","143_250711105_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_145_20180723","145_250711103_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_143_20180723","143_250711104_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_144_20180723","144_250711404_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_145_20180723","145_250711102_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_143_20180723","143_250711106_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_145_20180723","145_250711105_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_145_20180723","145_250711104_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_143_20180723","143_250711102_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_144_20180723","144_250711402_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_145_20180723","145_250711106_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_144_20180723","144_250711406_20180401","宇野駅",,,,,,,"25"
"25005_250711_1","25_144_20180723","144_250711405_20180401","宇野駅",,,,,,,"25"
"25005_250712_1","25_145_20180723","145_250712101_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_143_20180723","143_250712101_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712401_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_143_20180723","143_250712104_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_145_20180723","145_250712104_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712402_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712406_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712403_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712405_20180401","渋川三丁目",,,,,,,"25"
"25005_250712_1","25_144_20180723","144_250712404_20180401","渋川三丁目",,,,,,,"25"
"25005_250842_1","25_143_20180723","143_250842101_20180401","三井玉原前",,,,,,,"25"
"25005_250842_1","25_145_20180723","145_250842101_20180401","三井玉原前",,,,,,,"25"
"25005_250911_1","25_145_20180723","145_250911101_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_145_20180723","145_250911103_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_143_20180723","143_250911102_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_144_20180723","144_250911401_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_143_20180723","143_250911101_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_145_20180723","145_250911102_20180401","宇野駅",,,,,,,"25"
"25005_250911_1","25_143_20180723","143_250911103_20180401","宇野駅",,,,,,,"25"
"25005_250912_1","25_145_20180723","145_250912103_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_143_20180723","143_250912103_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_143_20180723","143_250912102_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_145_20180723","145_250912102_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_144_20180723","144_250912401_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_145_20180723","145_250912101_20180401","渋川三丁目",,,,,,,"25"
"25005_250912_1","25_143_20180723","143_250912101_20180401","渋川三丁目",,,,,,,"25"
"25005_250913_1","25_145_20180723","145_250913101_20180401","宇野駅",,,,,,,"25"
"25005_250913_1","25_143_20180723","143_250913101_20180401","宇野駅",,,,,,,"25"
"25005_250914_1","25_145_20180723","145_250914102_20180401","渋川三丁目",,,,,,,"25"
"25005_250914_1","25_143_20180723","143_250914101_20180401","渋川三丁目",,,,,,,"25"
"25005_250914_1","25_145_20180723","145_250914101_20180401","渋川三丁目",,,,,,,"25"
"25005_250914_1","25_143_20180723","143_250914102_20180401","渋川三丁目",,,,,,,"25"
"25005_250914_1","25_144_20180723","144_250914401_20180401","渋川三丁目",,,,,,,"25"
"25005_250914_1","25_144_20180723","144_250914402_20180401","渋川三丁目",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931106_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_144_20180723","144_250931402_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_144_20180723","144_250931404_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_144_20180723","144_250931401_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_144_20180723","144_250931405_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_144_20180723","144_250931403_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931105_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931104_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931104_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931105_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931101_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931102_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931102_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931101_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_143_20180723","143_250931103_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931103_20180401","宇野駅",,,,,,,"25"
"25005_250931_1","25_145_20180723","145_250931106_20180401","宇野駅",,,,,,,"25"
"25005_250932_1","25_144_20180723","144_250932402_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932105_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932105_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_144_20180723","144_250932404_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932106_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932106_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932104_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932104_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_144_20180723","144_250932405_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_144_20180723","144_250932403_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932101_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_144_20180723","144_250932401_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932101_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932103_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932103_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_145_20180723","145_250932102_20180401","王子ヶ岳登山口",,,,,,,"25"
"25005_250932_1","25_143_20180723","143_250932102_20180401","王子ヶ岳登山口",,,,,,,"25"
"25006_250751_1","25_145_20180723","145_250751101_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_143_20180723","143_250751103_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_145_20180723","145_250751103_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_143_20180723","143_250751101_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_144_20180723","144_250751401_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_145_20180723","145_250751102_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_143_20180723","143_250751102_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_144_20180723","144_250751403_20180401","宇野駅",,,,,,,"25"
"25006_250751_1","25_144_20180723","144_250751402_20180401","宇野駅",,,,,,,"25"
"25006_250752_1","25_145_20180723","145_250752104_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_143_20180723","143_250752104_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_144_20180723","144_250752401_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_144_20180723","144_250752403_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_144_20180723","144_250752404_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_143_20180723","143_250752102_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_145_20180723","145_250752101_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_145_20180723","145_250752103_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_143_20180723","143_250752103_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_143_20180723","143_250752101_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_144_20180723","144_250752402_20180401","秀天橋",,,,,,,"25"
"25006_250752_1","25_145_20180723","145_250752102_20180401","秀天橋",,,,,,,"25"
"25006_250771_1","25_143_20180723","143_250771101_20180401","宇野駅",,,,,,,"25"
"25006_250771_1","25_145_20180723","145_250771102_20180401","宇野駅",,,,,,,"25"
"25006_250771_1","25_143_20180723","143_250771102_20180401","宇野駅",,,,,,,"25"
"25006_250771_1","25_145_20180723","145_250771101_20180401","宇野駅",,,,,,,"25"
"25006_250771_1","25_144_20180723","144_250771401_20180401","宇野駅",,,,,,,"25"
"25006_250772_1","25_145_20180723","145_292013123_20180401","企業団地北",,,,,,,"25"
"25006_250772_1","25_144_20180723","144_250772401_20180401","企業団地北",,,,,,,"25"
"25006_250772_1","25_143_20180723","143_292013123_20180401","企業団地北",,,,,,,"25"
"25006_250781_1","25_145_20180723","145_250781102_20180401","宇野駅",,,,,,,"25"
"25006_250781_1","25_145_20180723","145_250781104_20180401","宇野駅",,,,,,,"25"
"25006_250781_1","25_143_20180723","143_250781104_20180401","宇野駅",,,,,,,"25"
"25006_250781_1","25_143_20180723","143_250781102_20180401","宇野駅",,,,,,,"25"
"25006_250782_1","25_145_20180723","145_250782102_20180401","玉野光南高校",,,,,,,"25"
"25006_250782_1","25_145_20180723","145_250782103_20180401","玉野光南高校",,,,,,,"25"
"25006_250782_1","25_143_20180723","143_250782103_20180401","玉野光南高校",,,,,,,"25"
"25006_250782_1","25_143_20180723","143_250782102_20180401","玉野光南高校",,,,,,,"25"
"25006_250811_1","25_143_20180723","143_250811101_20180401","三井E&Sホールディングス前",,,,,,,"25"
"25006_250811_1","25_145_20180723","145_250811101_20180401","三井E&Sホールディングス前",,,,,,,"25"
"25006_250812_1","25_143_20180723","143_250812101_20180401","秀天橋",,,,,,,"25"
"25006_250812_1","25_145_20180723","145_250812101_20180401","秀天橋",,,,,,,"25"
"25006_250881_1","25_143_20180723","143_250881101_20180401","宇野駅",,,,,,,"25"
"25006_250881_1","25_145_20180723","145_250881101_20180401","宇野駅",,,,,,,"25"
"25006_250882_1","25_143_20180723","143_250882101_20180401","玉野光南高校",,,,,,,"25"
"25006_250882_1","25_145_20180723","145_250882101_20180401","玉野光南高校",,,,,,,"25"
"25007_2250661_1","25_144_20180723","144_292013096_20180401","すこやかセンター",,,,,,,"25"
"25007_2250661_1","25_144_20180723","144_292013097_20180401","すこやかセンター",,,,,,,"25"
"25007_2250661_1","25_144_20180723","144_292013095_20180401","すこやかセンター",,,,,,,"25"
"25007_2250661_1","25_144_20180723","144_292013098_20180401","すこやかセンター",,,,,,,"25"
"25007_2250662_1","25_144_20180723","144_292013102_20180401","東児市民センター",,,,,,,"25"
"25007_2250662_1","25_144_20180723","144_292013099_20180401","東児市民センター",,,,,,,"25"
"25007_2250662_1","25_144_20180723","144_292013101_20180401","東児市民センター",,,,,,,"25"
"25007_2250662_1","25_144_20180723","144_292013100_20180401","東児市民センター",,,,,,,"25"
